Asset_ID,Asset_Name,Model,Serial_Number,Assigned_To,Department,Location,Purchase_Date,Warranty_Expiry,Status,Condition
ASSET18388,Printer,Model-236,SN-625517,Sahana Rao,HR,Mysuru,14-09-2023,13-09-2025,Damaged,Good
ASSET18389,Mobile,Model-938,SN-608233,Rakesh Desai,HR,Davangere,09-11-2023,08-11-2024,Damaged,Excellent
ASSET18390,Mobile,Model-326,SN-192332,Nandini Pai,Finance,Davangere,20-12-2022,20-12-2023,In Use,Average
ASSET18391,Projector,Model-732,SN-381294,Manoj Shetty,Admin,Ballari,02-10-2023,01-10-2024,Under Repair,Average
ASSET18392,Tablet,Model-118,SN-751655,Rakesh Shetty,Finance,Davangere,07-11-2024,07-11-2025,In Use,Good
ASSET18393,Router,Model-360,SN-999501,,Admin,Davangere,16-08-2023,15-08-2025,Available,Average
ASSET18394,Desktop,Model-809,SN-311116,,R&D,Mangalore,31-08-2023,30-08-2026,Available,Good
ASSET18395,Projector,Model-977,SN-291846,Pooja Rao,Sales,Shivamogga,30-07-2022,29-07-2024,Damaged,Good
ASSET18396,Desktop,Model-554,SN-309007,,Sales,Mangalore,01-02-2024,31-01-2027,Available,Poor
ASSET18397,Projector,Model-436,SN-231665,Vikram Murthy,Admin,Mysuru,15-02-2024,14-02-2025,Under Repair,Average
ASSET18398,Printer,Model-726,SN-573255,,Marketing,Udupi,18-04-2023,17-04-2026,Available,Good
ASSET18399,Printer,Model-819,SN-735113,Sahana Gowda,Operations,Belagavi,30-07-2022,30-07-2023,Disposed,Average
ASSET18400,Tablet,Model-313,SN-806330,,Admin,Davangere,17-06-2022,17-06-2023,Available,Average
ASSET18401,Tablet,Model-201,SN-944181,Divya Pai,IT,Udupi,15-12-2024,15-12-2027,In Use,Good
ASSET18402,Router,Model-692,SN-381538,Divya Naidu,Operations,Ballari,27-02-2024,26-02-2026,Under Repair,Excellent
ASSET18403,Switch,Model-817,SN-713347,Nandini Rao,HR,Ballari,21-06-2024,21-06-2025,Under Repair,Good
ASSET18404,Switch,Model-884,SN-528726,,HR,Udupi,17-08-2024,17-08-2025,Available,Good
ASSET18405,Monitor,Model-327,SN-826861,Asha Urs,Marketing,Mysuru,28-08-2024,28-08-2025,Disposed,Excellent
ASSET18406,Mobile,Model-201,SN-837699,Prakash Shetty,Operations,Mysuru,21-07-2024,21-07-2027,In Use,Poor
ASSET18407,Desktop,Model-781,SN-711185,Manoj Hegde,Finance,Bengaluru,06-04-2024,06-04-2025,Damaged,Poor
ASSET18408,Monitor,Model-877,SN-496936,Pooja Desai,Admin,Ballari,13-12-2022,12-12-2025,Damaged,Good
ASSET18409,Router,Model-816,SN-628398,Kavya Pai,R&D,Bengaluru,16-03-2024,16-03-2027,Damaged,Good
ASSET18410,Monitor,Model-743,SN-437202,Pooja Naidu,R&D,Udupi,15-02-2024,14-02-2027,Damaged,Poor
ASSET18411,Monitor,Model-370,SN-846573,Nandini Desai,Finance,Ballari,16-02-2023,15-02-2026,In Use,Poor
ASSET18412,Tablet,Model-524,SN-237787,Kavya Shetty,R&D,Davangere,28-07-2024,28-07-2025,Disposed,Good
ASSET18413,Laptop,Model-654,SN-351608,Nandini Murthy,Finance,Mysuru,16-01-2024,15-01-2025,Disposed,Good
ASSET18414,Mobile,Model-991,SN-380712,Vikram Murthy,Admin,Udupi,02-08-2024,02-08-2025,Damaged,Average
ASSET18415,Server,Model-838,SN-325897,Karthik Pai,IT,Bengaluru,03-05-2024,03-05-2025,Disposed,Good
ASSET18416,Mobile,Model-370,SN-598191,Latha Rao,Operations,Udupi,03-08-2024,03-08-2026,Damaged,Excellent
ASSET18417,Desktop,Model-298,SN-539707,Arjun Gowda,R&D,Hubli,16-05-2022,16-05-2023,Under Repair,Excellent
ASSET18418,Switch,Model-935,SN-533208,Rakesh Shetty,Operations,Hubli,08-04-2024,08-04-2027,Damaged,Good
ASSET18419,Printer,Model-845,SN-705554,,Sales,Udupi,11-05-2024,11-05-2025,Available,Good
ASSET18420,Printer,Model-388,SN-253576,Rakesh Hegde,Sales,Belagavi,21-08-2022,20-08-2024,Damaged,Excellent
ASSET18421,Laptop,Model-592,SN-448300,Nandini Shetty,Operations,Udupi,30-10-2024,30-10-2025,Under Repair,Average
ASSET18422,Server,Model-553,SN-553211,Rohan Rao,IT,Mangalore,13-10-2024,13-10-2025,Disposed,Good
ASSET18423,Monitor,Model-739,SN-563731,Meena Shetty,Marketing,Hubli,26-01-2022,25-01-2025,In Use,Good
ASSET18424,Monitor,Model-260,SN-338462,Rohan Desai,Admin,Ballari,06-04-2022,05-04-2025,Disposed,Excellent
ASSET18425,Router,Model-841,SN-742157,Manoj Desai,R&D,Belagavi,24-03-2023,23-03-2026,In Use,Average
ASSET18426,Monitor,Model-214,SN-506572,,Operations,Davangere,26-10-2023,25-10-2024,Available,Excellent
ASSET18427,Switch,Model-468,SN-654804,Deepak Hegde,Admin,Bengaluru,26-01-2023,25-01-2026,Under Repair,Average
ASSET18428,Laptop,Model-256,SN-141082,Rohan Pai,HR,Mysuru,14-03-2023,13-03-2026,Damaged,Excellent
ASSET18429,Server,Model-425,SN-951371,Latha Shetty,Admin,Shivamogga,30-09-2024,30-09-2026,Disposed,Excellent
ASSET18430,Tablet,Model-617,SN-344460,Sahana Hegde,Operations,Bengaluru,09-04-2022,08-04-2025,Disposed,Excellent
ASSET18431,Tablet,Model-532,SN-202147,Manoj Gowda,Marketing,Belagavi,22-11-2024,22-11-2026,Under Repair,Average
ASSET18432,Router,Model-498,SN-682021,Latha Hegde,HR,Hubli,30-07-2023,29-07-2026,Disposed,Good
ASSET18433,Server,Model-699,SN-165500,Prakash Gowda,IT,Hubli,21-01-2024,20-01-2026,Under Repair,Good
ASSET18434,Mobile,Model-239,SN-133230,Prakash Naidu,HR,Mysuru,21-08-2023,20-08-2024,Under Repair,Good
ASSET18435,Tablet,Model-877,SN-638787,Karthik Desai,Finance,Davangere,22-01-2024,21-01-2025,Damaged,Average
ASSET18436,Server,Model-997,SN-943520,Deepak Hegde,Sales,Mysuru,21-01-2022,20-01-2025,In Use,Average
ASSET18437,Monitor,Model-138,SN-190006,Kavya Rao,HR,Bengaluru,05-05-2023,04-05-2026,Damaged,Average
ASSET18438,Server,Model-981,SN-640250,Asha Urs,Admin,Belagavi,14-11-2024,14-11-2027,Disposed,Good
ASSET18439,Router,Model-855,SN-851026,Shruthi Pai,IT,Mangalore,20-12-2022,20-12-2023,Damaged,Excellent
ASSET18440,Printer,Model-923,SN-354504,Deepak Gowda,R&D,Mysuru,20-12-2022,19-12-2025,Disposed,Excellent
ASSET18441,Switch,Model-190,SN-454998,Kavya Rao,R&D,Belagavi,17-02-2023,16-02-2025,Damaged,Poor
ASSET18442,Laptop,Model-342,SN-533087,Shruthi Naidu,Sales,Davangere,02-01-2023,02-01-2024,In Use,Excellent
ASSET18443,Monitor,Model-354,SN-523477,,IT,Davangere,05-07-2023,04-07-2026,Available,Poor
ASSET18444,Projector,Model-242,SN-372467,Meena Desai,Admin,Bengaluru,20-09-2023,19-09-2024,Damaged,Poor
ASSET18445,Monitor,Model-410,SN-831481,Asha Naidu,Finance,Ballari,06-05-2022,05-05-2024,In Use,Good
ASSET18446,Mobile,Model-929,SN-832742,,IT,Davangere,27-09-2022,26-09-2024,Available,Excellent
ASSET18447,Server,Model-399,SN-946183,Sahana Desai,R&D,Mangalore,02-02-2024,01-02-2026,Under Repair,Average
ASSET18448,Projector,Model-217,SN-777519,Manoj Naidu,HR,Udupi,14-02-2023,14-02-2024,Disposed,Poor
ASSET18449,Monitor,Model-931,SN-358337,Nandini Shetty,Finance,Bengaluru,20-09-2024,20-09-2026,Under Repair,Excellent
ASSET18450,Laptop,Model-841,SN-991122,Pooja Desai,Admin,Mangalore,07-06-2022,06-06-2024,In Use,Average
ASSET18451,Laptop,Model-709,SN-661164,,HR,Hubli,03-01-2024,02-01-2027,Available,Poor
ASSET18452,Printer,Model-352,SN-353973,Deepak Urs,R&D,Shivamogga,10-02-2024,09-02-2027,Damaged,Good
ASSET18453,Projector,Model-162,SN-652925,Manoj Desai,Finance,Mangalore,18-07-2022,17-07-2024,Under Repair,Poor
ASSET18454,Server,Model-486,SN-144049,Manoj Gowda,Marketing,Mangalore,12-03-2022,11-03-2024,Damaged,Good
ASSET18455,Router,Model-597,SN-330051,,HR,Udupi,15-02-2022,14-02-2025,Available,Poor
ASSET18456,Desktop,Model-741,SN-398638,,HR,Davangere,30-10-2023,29-10-2025,Available,Good
ASSET18457,Laptop,Model-141,SN-738231,Latha Rao,R&D,Shivamogga,10-02-2024,09-02-2025,Under Repair,Average
ASSET18458,Projector,Model-835,SN-109072,,Sales,Belagavi,12-07-2023,11-07-2024,Available,Average
ASSET18459,Server,Model-172,SN-352472,,IT,Udupi,11-07-2024,11-07-2027,Available,Good
ASSET18460,Router,Model-485,SN-795463,Meena Desai,R&D,Davangere,19-04-2023,18-04-2026,Under Repair,Poor
ASSET18461,Projector,Model-632,SN-925579,Prakash Desai,Marketing,Bengaluru,19-02-2023,19-02-2024,In Use,Excellent
ASSET18462,Monitor,Model-750,SN-956989,,Sales,Bengaluru,05-11-2022,04-11-2025,Available,Poor
ASSET18463,Server,Model-143,SN-970189,Rohan Desai,Marketing,Ballari,14-03-2023,13-03-2026,In Use,Good
ASSET18464,Printer,Model-860,SN-597471,Kavya Murthy,R&D,Hubli,02-04-2024,02-04-2026,Under Repair,Good
ASSET18465,Printer,Model-456,SN-541099,Kavya Pai,Operations,Ballari,04-11-2024,04-11-2026,Under Repair,Excellent
ASSET18466,Monitor,Model-170,SN-485411,Shruthi Desai,R&D,Mangalore,30-10-2023,29-10-2024,Under Repair,Excellent
ASSET18467,Monitor,Model-693,SN-819757,,Operations,Udupi,07-08-2022,07-08-2023,Available,Excellent
ASSET18468,Monitor,Model-390,SN-486024,Pooja Murthy,Finance,Bengaluru,25-07-2022,25-07-2023,In Use,Poor
ASSET18469,Printer,Model-542,SN-769807,Nandini Murthy,HR,Belagavi,22-05-2022,21-05-2025,Damaged,Poor
ASSET18470,Printer,Model-811,SN-510672,Rakesh Naidu,Sales,Udupi,19-07-2022,18-07-2025,Disposed,Average
ASSET18471,Router,Model-447,SN-462692,Sanjay Murthy,Operations,Shivamogga,28-05-2024,28-05-2025,Disposed,Good
ASSET18472,Tablet,Model-613,SN-339939,Sahana Gowda,Admin,Shivamogga,24-07-2023,23-07-2025,In Use,Excellent
ASSET18473,Projector,Model-363,SN-304028,Divya Urs,Finance,Belagavi,07-01-2023,06-01-2026,In Use,Poor
ASSET18474,Router,Model-458,SN-559544,Kavya Urs,Admin,Hubli,29-08-2024,29-08-2025,In Use,Poor
ASSET18475,Router,Model-275,SN-832834,,Marketing,Ballari,08-06-2024,08-06-2026,Available,Good
ASSET18476,Monitor,Model-231,SN-778286,Pooja Murthy,Finance,Davangere,21-07-2024,21-07-2027,Damaged,Good
ASSET18477,Projector,Model-423,SN-450044,Shruthi Pai,Marketing,Hubli,07-06-2022,07-06-2023,In Use,Average
ASSET18478,Laptop,Model-287,SN-332594,Shruthi Rao,Admin,Bengaluru,06-08-2024,06-08-2025,Under Repair,Poor
ASSET18479,Monitor,Model-202,SN-602755,Asha Pai,R&D,Shivamogga,03-04-2022,03-04-2023,Disposed,Average
ASSET18480,Desktop,Model-829,SN-223323,,IT,Mysuru,09-02-2024,08-02-2026,Available,Average
ASSET18481,Printer,Model-507,SN-583230,,Sales,Hubli,12-12-2023,11-12-2024,Available,Average
ASSET18482,Router,Model-837,SN-595271,Deepak Pai,Operations,Belagavi,08-04-2022,07-04-2025,Disposed,Excellent
ASSET18483,Router,Model-888,SN-873067,Arjun Rao,R&D,Davangere,26-03-2023,25-03-2024,In Use,Good
ASSET18484,Switch,Model-508,SN-544282,Sahana Rao,Admin,Mangalore,24-09-2023,23-09-2026,Under Repair,Average
ASSET18485,Projector,Model-951,SN-348946,Kavya Hegde,Finance,Udupi,21-06-2022,20-06-2024,Disposed,Good
ASSET18486,Projector,Model-341,SN-762957,Deepak Desai,Marketing,Davangere,21-08-2024,21-08-2025,Damaged,Good
ASSET18487,Router,Model-916,SN-175575,Divya Naidu,Sales,Hubli,03-04-2023,02-04-2026,Disposed,Poor
ASSET18488,Laptop,Model-489,SN-463784,,Marketing,Mysuru,20-12-2024,20-12-2026,Available,Excellent
ASSET18489,Desktop,Model-322,SN-459373,,HR,Udupi,22-07-2023,21-07-2026,Available,Poor
ASSET18490,Laptop,Model-194,SN-408850,,Finance,Shivamogga,12-04-2024,12-04-2027,Available,Poor
ASSET18491,Mobile,Model-965,SN-454892,Pooja Desai,R&D,Bengaluru,22-06-2024,22-06-2026,In Use,Excellent
ASSET18492,Switch,Model-602,SN-838145,Deepak Shetty,Sales,Mysuru,30-09-2024,30-09-2025,In Use,Average
ASSET18493,Switch,Model-112,SN-904930,Nandini Murthy,Finance,Ballari,17-07-2023,16-07-2025,Disposed,Good
ASSET18494,Switch,Model-834,SN-132945,,R&D,Shivamogga,06-08-2022,05-08-2024,Available,Average
ASSET18495,Mobile,Model-586,SN-388470,,Finance,Belagavi,03-03-2024,03-03-2026,Available,Excellent
ASSET18496,Switch,Model-941,SN-522407,Deepak Rao,Marketing,Bengaluru,11-10-2024,11-10-2026,Disposed,Excellent
ASSET18497,Laptop,Model-782,SN-302200,Kavya Hegde,Marketing,Ballari,14-01-2024,13-01-2025,Disposed,Good
ASSET18498,Desktop,Model-981,SN-289204,,Sales,Udupi,16-09-2023,15-09-2026,Available,Good
ASSET18499,Desktop,Model-253,SN-314537,Kavya Desai,Admin,Udupi,19-09-2024,19-09-2026,In Use,Excellent
ASSET18500,Router,Model-507,SN-330146,Deepak Pai,R&D,Mysuru,31-01-2022,31-01-2024,Under Repair,Average
ASSET18501,Tablet,Model-519,SN-736223,Kavya Rao,Sales,Hubli,04-06-2024,04-06-2025,Damaged,Excellent
ASSET18502,Tablet,Model-812,SN-955478,Shruthi Gowda,Sales,Belagavi,13-09-2024,13-09-2026,Damaged,Good
ASSET18503,Server,Model-647,SN-492030,,IT,Davangere,02-09-2022,01-09-2024,Available,Excellent
ASSET18504,Printer,Model-851,SN-281914,,IT,Mangalore,30-12-2024,30-12-2026,Available,Poor
ASSET18505,Tablet,Model-928,SN-508451,Vikram Desai,Marketing,Bengaluru,30-05-2024,30-05-2026,Disposed,Poor
ASSET18506,Server,Model-465,SN-949831,Divya Shetty,Sales,Davangere,10-10-2024,10-10-2027,Under Repair,Poor
ASSET18507,Router,Model-984,SN-101935,,Sales,Udupi,24-12-2022,24-12-2023,Available,Excellent
ASSET18508,Projector,Model-211,SN-254332,Deepak Urs,Sales,Shivamogga,05-10-2022,05-10-2023,Under Repair,Poor
ASSET18509,Projector,Model-410,SN-741173,Rakesh Murthy,Sales,Mysuru,19-12-2024,19-12-2026,In Use,Average
ASSET18510,Switch,Model-380,SN-535571,Kavya Rao,HR,Shivamogga,05-05-2022,05-05-2023,Disposed,Excellent
ASSET18511,Monitor,Model-824,SN-688752,Divya Naidu,Admin,Ballari,05-04-2022,04-04-2025,Damaged,Average
ASSET18512,Laptop,Model-614,SN-100263,Deepak Naidu,R&D,Ballari,23-06-2023,22-06-2026,Under Repair,Excellent
ASSET18513,Laptop,Model-922,SN-627641,,R&D,Belagavi,13-01-2023,12-01-2026,Available,Good
ASSET18514,Switch,Model-985,SN-118907,Meena Murthy,R&D,Bengaluru,28-05-2023,27-05-2026,Under Repair,Excellent
ASSET18515,Projector,Model-141,SN-615348,Asha Urs,Operations,Shivamogga,08-04-2024,08-04-2026,Under Repair,Poor
ASSET18516,Projector,Model-333,SN-944700,Prakash Hegde,R&D,Udupi,30-08-2024,30-08-2026,In Use,Excellent
ASSET18517,Monitor,Model-411,SN-458269,,IT,Mysuru,30-07-2023,29-07-2024,Available,Excellent
ASSET18518,Laptop,Model-429,SN-927963,Kavya Urs,IT,Ballari,17-08-2022,17-08-2023,Damaged,Average
ASSET18519,Server,Model-857,SN-921720,Sanjay Hegde,IT,Shivamogga,04-02-2023,04-02-2024,Damaged,Excellent
ASSET18520,Mobile,Model-731,SN-325543,Kavya Gowda,R&D,Hubli,10-02-2022,09-02-2025,Damaged,Excellent
ASSET18521,Laptop,Model-476,SN-700704,Kavya Pai,Admin,Hubli,23-03-2023,22-03-2025,In Use,Excellent
ASSET18522,Tablet,Model-886,SN-467440,Sahana Naidu,Finance,Mangalore,15-03-2023,14-03-2026,Under Repair,Excellent
ASSET18523,Printer,Model-254,SN-256198,Vikram Pai,HR,Davangere,02-01-2022,01-01-2025,Damaged,Average
ASSET18524,Monitor,Model-451,SN-480966,Asha Hegde,Marketing,Shivamogga,03-05-2022,02-05-2025,Damaged,Excellent
ASSET18525,Mobile,Model-719,SN-782664,Deepak Naidu,Admin,Udupi,14-09-2024,14-09-2025,Under Repair,Poor
ASSET18526,Server,Model-299,SN-639031,Divya Hegde,Marketing,Davangere,25-02-2024,24-02-2026,Disposed,Excellent
ASSET18527,Server,Model-124,SN-398461,Rakesh Pai,Operations,Udupi,31-07-2022,30-07-2025,Damaged,Good
ASSET18528,Tablet,Model-271,SN-299957,,Finance,Davangere,30-10-2022,29-10-2024,Available,Average
ASSET18529,Monitor,Model-584,SN-251543,Meena Urs,Admin,Hubli,21-03-2024,21-03-2026,Under Repair,Excellent
ASSET18530,Monitor,Model-157,SN-228184,Vikram Shetty,Operations,Hubli,11-07-2024,11-07-2025,In Use,Average
ASSET18531,Router,Model-107,SN-841501,,Admin,Belagavi,05-08-2022,04-08-2025,Available,Average
ASSET18532,Switch,Model-989,SN-672878,Prakash Desai,IT,Mangalore,06-01-2023,05-01-2026,In Use,Excellent
ASSET18533,Switch,Model-832,SN-835188,,Operations,Shivamogga,16-09-2022,15-09-2024,Available,Poor
ASSET18534,Server,Model-838,SN-193860,Meena Murthy,R&D,Ballari,21-01-2022,20-01-2025,Under Repair,Poor
ASSET18535,Server,Model-752,SN-650284,,R&D,Mangalore,13-01-2023,12-01-2025,Available,Poor
ASSET18536,Mobile,Model-327,SN-478968,,Marketing,Mysuru,04-11-2023,03-11-2024,Available,Good
ASSET18537,Desktop,Model-379,SN-893143,Prakash Shetty,Finance,Ballari,10-09-2022,09-09-2024,In Use,Excellent
ASSET18538,Laptop,Model-196,SN-563115,Meena Naidu,Marketing,Belagavi,02-08-2022,02-08-2023,In Use,Good
ASSET18539,Monitor,Model-465,SN-693631,Prakash Shetty,Operations,Davangere,10-09-2022,09-09-2025,Under Repair,Average
ASSET18540,Server,Model-231,SN-931284,Deepak Desai,Sales,Mangalore,11-01-2024,10-01-2025,Disposed,Poor
ASSET18541,Server,Model-276,SN-661309,Nandini Desai,Sales,Shivamogga,22-09-2022,21-09-2024,Damaged,Good
ASSET18542,Projector,Model-336,SN-357618,Rakesh Urs,Marketing,Mysuru,03-02-2023,02-02-2026,In Use,Excellent
ASSET18543,Server,Model-456,SN-553560,Sanjay Hegde,Operations,Mysuru,01-04-2023,31-03-2024,Under Repair,Excellent
ASSET18544,Router,Model-685,SN-358543,,Operations,Hubli,03-09-2024,03-09-2027,Available,Poor
ASSET18545,Router,Model-655,SN-798580,Vikram Naidu,Marketing,Mangalore,31-01-2024,30-01-2025,Damaged,Poor
ASSET18546,Server,Model-981,SN-329168,,R&D,Hubli,20-03-2022,20-03-2023,Available,Good
ASSET18547,Switch,Model-276,SN-552714,Deepak Pai,Admin,Hubli,11-10-2023,10-10-2024,Under Repair,Good
ASSET18548,Server,Model-892,SN-214885,Arjun Urs,HR,Ballari,24-03-2023,23-03-2025,Damaged,Excellent
ASSET18549,Laptop,Model-663,SN-187508,Rohan Gowda,HR,Shivamogga,23-10-2023,22-10-2024,Disposed,Excellent
ASSET18550,Server,Model-633,SN-811739,Nandini Hegde,Sales,Hubli,18-01-2023,17-01-2025,Damaged,Good
ASSET18551,Server,Model-773,SN-883739,,Sales,Davangere,18-08-2023,17-08-2025,Available,Poor
ASSET18552,Projector,Model-203,SN-711577,Manoj Urs,Operations,Davangere,30-04-2023,29-04-2025,Damaged,Average
ASSET18553,Server,Model-752,SN-421760,Vikram Gowda,Sales,Mysuru,14-05-2023,13-05-2024,In Use,Excellent
ASSET18554,Router,Model-975,SN-829114,Sahana Desai,HR,Udupi,26-05-2023,25-05-2024,In Use,Good
ASSET18555,Projector,Model-323,SN-355534,Manoj Pai,Finance,Ballari,31-01-2023,30-01-2025,Disposed,Excellent
ASSET18556,Server,Model-369,SN-722139,Deepak Murthy,Admin,Mysuru,18-07-2024,18-07-2026,Under Repair,Poor
ASSET18557,Desktop,Model-859,SN-557560,,Finance,Mysuru,26-06-2022,26-06-2023,Available,Average
ASSET18558,Switch,Model-502,SN-318689,Karthik Rao,IT,Hubli,27-05-2023,26-05-2025,Damaged,Poor
ASSET18559,Monitor,Model-142,SN-927475,Sahana Naidu,Marketing,Bengaluru,14-07-2024,14-07-2026,Under Repair,Good
ASSET18560,Mobile,Model-861,SN-461501,Sahana Pai,Marketing,Davangere,20-04-2022,20-04-2023,Disposed,Good
ASSET18561,Laptop,Model-718,SN-354307,,IT,Ballari,13-12-2022,12-12-2024,Available,Good
ASSET18562,Switch,Model-114,SN-178954,Vikram Naidu,Admin,Belagavi,07-03-2024,07-03-2026,Under Repair,Good
ASSET18563,Router,Model-866,SN-273914,Asha Pai,R&D,Davangere,09-06-2022,08-06-2025,Disposed,Poor
ASSET18564,Mobile,Model-512,SN-363012,Divya Gowda,HR,Udupi,21-11-2022,20-11-2025,Under Repair,Poor
ASSET18565,Laptop,Model-107,SN-446678,Prakash Shetty,R&D,Shivamogga,04-04-2022,04-04-2023,In Use,Average
ASSET18566,Monitor,Model-806,SN-388253,Kavya Murthy,R&D,Davangere,31-08-2022,31-08-2023,Damaged,Poor
ASSET18567,Mobile,Model-128,SN-432697,Prakash Shetty,HR,Belagavi,21-06-2022,20-06-2025,Disposed,Poor
ASSET18568,Tablet,Model-839,SN-898748,,Admin,Bengaluru,05-01-2024,04-01-2026,Available,Good
ASSET18569,Desktop,Model-680,SN-771960,Nandini Urs,Marketing,Ballari,15-02-2022,15-02-2024,In Use,Poor
ASSET18570,Printer,Model-888,SN-730404,Arjun Urs,Sales,Hubli,08-09-2024,08-09-2026,Disposed,Poor
ASSET18571,Tablet,Model-710,SN-754063,Sanjay Murthy,Admin,Mangalore,29-03-2022,29-03-2023,Damaged,Excellent
ASSET18572,Tablet,Model-100,SN-818591,Latha Hegde,Admin,Davangere,02-11-2023,01-11-2026,In Use,Excellent
ASSET18573,Printer,Model-299,SN-263854,Prakash Murthy,Operations,Shivamogga,15-09-2022,14-09-2024,Under Repair,Poor
ASSET18574,Projector,Model-562,SN-571029,Nandini Gowda,Finance,Belagavi,01-05-2023,30-04-2024,Under Repair,Average
ASSET18575,Laptop,Model-515,SN-110302,Manoj Rao,HR,Belagavi,02-04-2022,02-04-2023,In Use,Excellent
ASSET18576,Mobile,Model-565,SN-821921,Shruthi Rao,HR,Davangere,14-02-2023,13-02-2026,Damaged,Good
ASSET18577,Projector,Model-999,SN-116018,,Sales,Bengaluru,16-09-2024,16-09-2027,Available,Good
ASSET18578,Laptop,Model-907,SN-175066,Arjun Hegde,Finance,Belagavi,18-10-2023,17-10-2025,In Use,Poor
ASSET18579,Desktop,Model-789,SN-856714,Rohan Gowda,HR,Mangalore,16-04-2022,15-04-2025,Disposed,Average
ASSET18580,Desktop,Model-842,SN-949034,Manoj Murthy,R&D,Belagavi,18-01-2023,17-01-2026,Under Repair,Good
ASSET18581,Laptop,Model-190,SN-126213,Sahana Desai,R&D,Ballari,16-01-2023,16-01-2024,Damaged,Excellent
ASSET18582,Printer,Model-192,SN-198842,Nandini Naidu,R&D,Davangere,30-04-2022,29-04-2024,Damaged,Poor
ASSET18583,Desktop,Model-478,SN-316264,Rohan Naidu,IT,Hubli,21-02-2023,21-02-2024,Damaged,Average
ASSET18584,Desktop,Model-505,SN-898321,Shruthi Pai,Admin,Mysuru,29-10-2022,29-10-2023,Disposed,Good
ASSET18585,Projector,Model-437,SN-472624,Asha Urs,Marketing,Mangalore,04-12-2024,04-12-2026,Under Repair,Good
ASSET18586,Switch,Model-945,SN-916410,Karthik Desai,Operations,Mysuru,31-12-2024,31-12-2025,Disposed,Poor
ASSET18587,Tablet,Model-418,SN-545142,,HR,Udupi,22-06-2024,22-06-2027,Available,Poor
ASSET18588,Mobile,Model-894,SN-360101,Vikram Pai,Finance,Hubli,19-05-2024,19-05-2027,Damaged,Average
ASSET18589,Desktop,Model-798,SN-371145,Sanjay Pai,Marketing,Belagavi,13-09-2023,12-09-2025,Damaged,Poor
ASSET18590,Projector,Model-945,SN-499401,Karthik Murthy,Operations,Udupi,21-08-2023,20-08-2026,Damaged,Poor
ASSET18591,Switch,Model-820,SN-752897,Karthik Murthy,Marketing,Davangere,11-07-2023,10-07-2026,Under Repair,Excellent
ASSET18592,Mobile,Model-599,SN-326358,,Marketing,Mangalore,13-11-2022,12-11-2024,Available,Good
ASSET18593,Projector,Model-349,SN-834935,,HR,Mangalore,07-08-2024,07-08-2026,Available,Poor
ASSET18594,Switch,Model-144,SN-713783,Deepak Shetty,Finance,Bengaluru,03-05-2024,03-05-2027,Under Repair,Poor
ASSET18595,Projector,Model-468,SN-235917,Nandini Hegde,Operations,Mysuru,14-05-2024,14-05-2027,Under Repair,Excellent
ASSET18596,Mobile,Model-893,SN-953969,Karthik Shetty,Finance,Bengaluru,10-04-2022,09-04-2025,In Use,Poor
ASSET18597,Desktop,Model-415,SN-918967,Deepak Hegde,Marketing,Bengaluru,11-02-2023,10-02-2025,Under Repair,Good
ASSET18598,Server,Model-293,SN-194263,Manoj Urs,R&D,Bengaluru,03-12-2023,02-12-2026,Disposed,Good
ASSET18599,Desktop,Model-312,SN-662832,Asha Urs,Finance,Bengaluru,22-04-2024,22-04-2027,Under Repair,Good
ASSET18600,Laptop,Model-577,SN-822612,Shruthi Gowda,Admin,Davangere,19-11-2022,18-11-2024,In Use,Good
ASSET18601,Projector,Model-849,SN-844407,Divya Gowda,Finance,Shivamogga,01-02-2022,31-01-2025,Damaged,Excellent
ASSET18602,Switch,Model-179,SN-159253,,Admin,Shivamogga,02-03-2022,01-03-2025,Available,Average
ASSET18603,Mobile,Model-347,SN-646685,Manoj Murthy,IT,Ballari,27-09-2023,26-09-2025,Under Repair,Good
