Asset_ID,Asset_Name,Model,Serial_Number,Assigned_To,Department,Location,Purchase_Date,Warranty_Expiry,Status,Condition,age_days,warranty_remaining_days
ASSET17013,Laptop,Model-573,SN-500013,Karthik Hegde,R&D,Udupi,18-09-2022,18-09-2023,In Use,Poor,1176,-812
ASSET17014,Server,Model-821,SN-999859,Unassigned,Finance,Mysuru,25-03-2023,24-03-2026,Available,Poor,988,106
ASSET17015,Mobile,Model-611,SN-769961,Pooja Pai,Sales,Ballari,19-01-2025,19-01-2028,Under Repair,Average,322,772
ASSET17016,Switch,Model-419,SN-308959,Unassigned,Operations,Udupi,06-10-2024,06-10-2027,Available,Good,427,667
ASSET17017,Desktop,Model-309,SN-948224,Unassigned,Sales,Belagavi,23-08-2023,22-08-2025,Available,Average,837,-108
ASSET17018,Router,Model-108,SN-661542,Rakesh Rao,R&D,Mysuru,10-04-2022,09-04-2024,Damaged,Poor,1337,-608
ASSET17019,Printer,Model-663,SN-866915,Unassigned,Sales,Belagavi,31-12-2024,31-12-2027,Available,Average,341,753
ASSET17020,Mobile,Model-742,SN-192755,Sahana Naidu,HR,Shivamogga,08-09-2023,07-09-2025,In Use,Excellent,821,-92
ASSET17021,Laptop,Model-389,SN-337672,Unassigned,R&D,Davangere,26-05-2024,26-05-2026,Available,Good,560,169
ASSET17022,Mobile,Model-336,SN-250570,Karthik Rao,Operations,Bengaluru,13-05-2024,13-05-2026,Under Repair,Poor,573,156
ASSET17023,Router,Model-937,SN-857810,Unassigned,Marketing,Mangalore,14-03-2022,13-03-2025,Available,Excellent,1364,-270
ASSET17024,Monitor,Model-850,SN-109831,Karthik Desai,IT,Hubli,15-08-2023,14-08-2026,Damaged,Poor,845,249
ASSET17025,Mobile,Model-817,SN-949059,Latha Pai,Operations,Bengaluru,23-07-2022,22-07-2025,Damaged,Good,1233,-139
ASSET17026,Projector,Model-578,SN-645846,Rohan Pai,HR,Davangere,31-01-2023,31-01-2024,Under Repair,Good,1041,-677
ASSET17027,Laptop,Model-472,SN-464388,Asha Desai,Finance,Davangere,10-02-2022,09-02-2025,Under Repair,Average,1396,-302
ASSET17028,Switch,Model-298,SN-492789,Rohan Rao,Finance,Belagavi,12-09-2023,11-09-2026,Disposed,Good,817,277
ASSET17029,Server,Model-736,SN-682490,Rakesh Gowda,Finance,Belagavi,09-05-2022,08-05-2024,Disposed,Excellent,1308,-579
ASSET17030,Desktop,Model-877,SN-774561,Nandini Murthy,Finance,Davangere,12-07-2022,12-07-2023,Under Repair,Average,1244,-880
ASSET17031,Mobile,Model-996,SN-714156,Arjun Shetty,Marketing,Ballari,10-06-2023,09-06-2024,Damaged,Good,911,-547
ASSET17032,Desktop,Model-849,SN-505128,Manoj Pai,Operations,Bengaluru,20-11-2023,19-11-2025,Damaged,Excellent,748,-19
ASSET17033,Desktop,Model-789,SN-804902,Sahana Pai,Operations,Udupi,13-02-2022,12-02-2025,Disposed,Average,1393,-299
ASSET17034,Server,Model-226,SN-475299,Asha Urs,HR,Ballari,21-01-2022,21-01-2024,Disposed,Excellent,1416,-687
ASSET17035,Projector,Model-269,SN-336814,Unassigned,Finance,Mangalore,06-05-2024,06-05-2027,Available,Good,580,514
ASSET17036,Laptop,Model-603,SN-941787,Deepak Urs,Finance,Shivamogga,17-03-2024,17-03-2026,Damaged,Average,630,99
ASSET17037,Projector,Model-760,SN-669716,Prakash Pai,Operations,Shivamogga,24-11-2022,23-11-2025,Disposed,Average,1109,-15
ASSET17038,Router,Model-320,SN-605766,Arjun Rao,IT,Bengaluru,12-04-2022,11-04-2025,In Use,Good,1335,-241
ASSET17039,Monitor,Model-860,SN-822008,Rakesh Gowda,Finance,Mysuru,08-07-2022,07-07-2024,Under Repair,Average,1248,-519
ASSET17040,Mobile,Model-895,SN-206510,Divya Murthy,Finance,Davangere,06-01-2023,06-01-2024,In Use,Poor,1066,-702
ASSET17041,Desktop,Model-442,SN-494343,Vikram Shetty,Marketing,Belagavi,13-06-2023,12-06-2026,Disposed,Excellent,908,186
ASSET17042,Printer,Model-158,SN-454130,Prakash Rao,R&D,Bengaluru,11-06-2022,10-06-2024,Disposed,Poor,1275,-546
ASSET17043,Printer,Model-672,SN-839741,Rohan Urs,IT,Ballari,23-01-2024,22-01-2025,Under Repair,Average,684,-320
ASSET17044,Mobile,Model-866,SN-480573,Unassigned,Sales,Mysuru,10-06-2023,09-06-2025,Available,Poor,911,-182
ASSET17045,Laptop,Model-146,SN-660115,Nandini Urs,Finance,Belagavi,23-06-2022,22-06-2024,In Use,Good,1263,-534
ASSET17046,Laptop,Model-229,SN-272256,Asha Shetty,Admin,Udupi,17-07-2024,17-07-2027,Disposed,Excellent,508,586
ASSET17047,Printer,Model-876,SN-384278,Prakash Pai,Operations,Ballari,22-04-2023,21-04-2026,Under Repair,Good,960,134
ASSET17048,Desktop,Model-659,SN-612956,Divya Naidu,Operations,Ballari,15-07-2023,14-07-2024,In Use,Poor,876,-512
ASSET17049,Desktop,Model-863,SN-228923,Shruthi Gowda,Finance,Hubli,20-12-2023,19-12-2025,Under Repair,Good,718,11
ASSET17050,Server,Model-294,SN-712156,Pooja Gowda,Finance,Shivamogga,15-03-2023,14-03-2025,Under Repair,Good,998,-269
ASSET17051,Server,Model-103,SN-717854,Latha Rao,Marketing,Belagavi,09-11-2024,09-11-2027,Disposed,Average,393,701
ASSET17052,Tablet,Model-883,SN-442461,Vikram Rao,HR,Belagavi,09-11-2022,08-11-2024,Disposed,Average,1124,-395
ASSET17053,Router,Model-770,SN-126904,Unassigned,Finance,Davangere,28-04-2023,27-04-2025,Available,Excellent,954,-225
ASSET17054,Monitor,Model-945,SN-505094,Rohan Naidu,Operations,Mysuru,07-12-2024,07-12-2027,In Use,Average,365,729
ASSET17055,Server,Model-962,SN-850755,Unassigned,Marketing,Belagavi,31-05-2024,31-05-2027,Available,Excellent,555,539
ASSET17056,Printer,Model-338,SN-392206,Asha Murthy,Sales,Belagavi,23-08-2023,22-08-2026,Damaged,Poor,837,257
ASSET17057,Switch,Model-353,SN-230323,Arjun Naidu,Finance,Hubli,29-12-2022,29-12-2023,Under Repair,Excellent,1074,-710
ASSET17058,Printer,Model-937,SN-595242,Unassigned,Admin,Mangalore,17-01-2024,16-01-2026,Available,Good,690,39
ASSET17059,Desktop,Model-483,SN-460484,Unassigned,R&D,Bengaluru,14-06-2023,13-06-2024,Available,Good,907,-543
ASSET17060,Switch,Model-506,SN-535227,Unassigned,HR,Ballari,08-02-2023,07-02-2026,Available,Average,1033,61
ASSET17061,Printer,Model-445,SN-815654,Arjun Hegde,Operations,Mangalore,24-11-2023,23-11-2025,Disposed,Good,744,-15
ASSET17062,Router,Model-115,SN-618364,Meena Desai,IT,Udupi,26-09-2022,25-09-2025,In Use,Excellent,1168,-74
ASSET17063,Printer,Model-760,SN-554820,Manoj Urs,Admin,Belagavi,12-04-2024,12-04-2026,Disposed,Good,604,125
ASSET17064,Projector,Model-729,SN-738752,Sahana Urs,IT,Mysuru,13-11-2024,13-11-2027,Under Repair,Good,389,705
ASSET17065,Laptop,Model-134,SN-311040,Unassigned,Marketing,Bengaluru,06-07-2022,06-07-2023,Available,Average,1250,-886
ASSET17066,Projector,Model-652,SN-208582,Karthik Gowda,R&D,Shivamogga,08-04-2022,07-04-2025,Disposed,Average,1339,-245
ASSET17067,Printer,Model-928,SN-568216,Deepak Urs,IT,Mangalore,08-03-2024,08-03-2025,In Use,Poor,639,-275
ASSET17068,Printer,Model-950,SN-807593,Latha Shetty,Operations,Shivamogga,18-08-2023,17-08-2026,Under Repair,Excellent,842,252
ASSET17069,Projector,Model-728,SN-908844,Arjun Shetty,Operations,Mangalore,01-01-2022,01-01-2024,Under Repair,Poor,1436,-707
ASSET17070,Laptop,Model-748,SN-692062,Unassigned,Operations,Belagavi,12-11-2023,11-11-2024,Available,Poor,756,-392
ASSET17071,Projector,Model-614,SN-471904,Latha Pai,Admin,Hubli,02-10-2024,02-10-2025,Under Repair,Poor,431,-67
ASSET17072,Desktop,Model-254,SN-843182,Asha Desai,Finance,Hubli,18-07-2023,17-07-2024,Under Repair,Average,873,-509
ASSET17073,Monitor,Model-727,SN-963774,Kavya Naidu,IT,Belagavi,16-05-2022,15-05-2024,Damaged,Average,1301,-572
ASSET17074,Printer,Model-507,SN-696629,Unassigned,Finance,Mangalore,11-03-2024,11-03-2025,Available,Poor,636,-272
ASSET17075,Server,Model-472,SN-221349,Divya Desai,Finance,Bengaluru,28-08-2022,27-08-2025,Under Repair,Average,1197,-103
ASSET17076,Monitor,Model-126,SN-469192,Unassigned,HR,Udupi,03-01-2024,02-01-2026,Available,Good,704,25
ASSET17077,Printer,Model-914,SN-137843,Sahana Pai,Operations,Hubli,28-04-2024,28-04-2026,Damaged,Good,588,141
ASSET17078,Projector,Model-143,SN-975911,Unassigned,Sales,Bengaluru,15-03-2022,15-03-2023,Available,Poor,1363,-999
ASSET17079,Printer,Model-618,SN-119325,Manoj Hegde,Marketing,Udupi,15-04-2022,15-04-2023,Damaged,Good,1332,-968
ASSET17080,Switch,Model-779,SN-246689,Sanjay Hegde,Marketing,Udupi,26-09-2022,25-09-2025,Disposed,Excellent,1168,-74
ASSET17081,Laptop,Model-250,SN-992695,Kavya Naidu,Sales,Bengaluru,08-06-2023,07-06-2025,Under Repair,Average,913,-184
ASSET17082,Desktop,Model-148,SN-501141,Arjun Gowda,R&D,Hubli,11-12-2022,10-12-2025,Damaged,Average,1092,2
ASSET17083,Mobile,Model-369,SN-657624,Kavya Shetty,IT,Davangere,28-05-2024,28-05-2025,Disposed,Average,558,-194
ASSET17084,Monitor,Model-239,SN-994265,Sanjay Gowda,Operations,Mysuru,12-10-2024,12-10-2025,Under Repair,Poor,421,-57
ASSET17085,Laptop,Model-317,SN-581560,Nandini Urs,Finance,Hubli,16-10-2022,16-10-2023,Damaged,Excellent,1148,-784
ASSET17086,Mobile,Model-947,SN-202131,Kavya Hegde,IT,Mysuru,16-01-2022,16-01-2023,Under Repair,Good,1421,-1057
ASSET17087,Monitor,Model-623,SN-869427,Karthik Rao,Sales,Mangalore,25-02-2022,24-02-2025,In Use,Poor,1381,-287
ASSET17088,Tablet,Model-543,SN-864772,Sanjay Shetty,IT,Udupi,03-02-2022,03-02-2024,In Use,Average,1403,-674
ASSET17089,Tablet,Model-852,SN-646968,Vikram Desai,Admin,Mysuru,03-12-2023,02-12-2026,Disposed,Good,735,359
ASSET17090,Server,Model-849,SN-391645,Nandini Rao,R&D,Udupi,14-11-2022,14-11-2023,Disposed,Poor,1119,-755
ASSET17091,Printer,Model-286,SN-220234,Shruthi Naidu,Sales,Bengaluru,14-07-2023,13-07-2026,Disposed,Poor,877,217
ASSET17092,Laptop,Model-986,SN-789231,Rohan Hegde,Operations,Shivamogga,18-05-2024,18-05-2026,Damaged,Good,568,161
ASSET17093,Server,Model-595,SN-582969,Manoj Murthy,Finance,Mysuru,19-05-2024,19-05-2026,Damaged,Poor,567,162
ASSET17094,Laptop,Model-740,SN-562513,Divya Naidu,Admin,Shivamogga,06-12-2022,05-12-2025,Disposed,Poor,1097,-3
ASSET17095,Monitor,Model-347,SN-521754,Deepak Urs,Marketing,Shivamogga,16-02-2023,16-02-2024,Disposed,Good,1025,-661
ASSET17096,Router,Model-175,SN-489665,Rohan Urs,HR,Shivamogga,12-10-2023,11-10-2025,Damaged,Poor,787,-58
ASSET17097,Server,Model-163,SN-786091,Arjun Naidu,HR,Mysuru,17-12-2022,16-12-2025,Under Repair,Average,1086,8
ASSET17098,Tablet,Model-387,SN-548895,Prakash Naidu,Marketing,Mangalore,16-12-2024,16-12-2027,In Use,Good,356,738
ASSET17099,Mobile,Model-107,SN-840023,Sanjay Hegde,IT,Bengaluru,27-09-2022,27-09-2023,Under Repair,Average,1167,-803
ASSET17100,Laptop,Model-260,SN-424074,Unassigned,Marketing,Mangalore,10-01-2023,09-01-2025,Available,Poor,1062,-333
ASSET17101,Desktop,Model-477,SN-502266,Vikram Murthy,Sales,Shivamogga,22-04-2022,21-04-2024,In Use,Poor,1325,-596
ASSET17102,Router,Model-646,SN-872032,Sahana Shetty,Admin,Bengaluru,29-10-2024,29-10-2027,Disposed,Average,404,690
ASSET17103,Mobile,Model-157,SN-302023,Sanjay Desai,IT,Mysuru,20-04-2022,19-04-2025,In Use,Good,1327,-233
ASSET17104,Projector,Model-346,SN-756727,Unassigned,Admin,Hubli,16-09-2022,15-09-2025,Available,Average,1178,-84
ASSET17105,Mobile,Model-865,SN-627126,Meena Naidu,R&D,Shivamogga,28-05-2024,28-05-2025,Disposed,Excellent,558,-194
ASSET17106,Projector,Model-576,SN-734444,Arjun Naidu,R&D,Udupi,01-11-2023,31-10-2025,Disposed,Average,767,-38
ASSET17107,Switch,Model-902,SN-578256,Rohan Murthy,HR,Hubli,17-05-2024,17-05-2025,Disposed,Excellent,569,-205
ASSET17108,Printer,Model-873,SN-324384,Asha Desai,HR,Mysuru,10-06-2022,10-06-2023,Disposed,Excellent,1276,-912
ASSET17109,Mobile,Model-599,SN-573788,Kavya Pai,Admin,Ballari,01-05-2022,30-04-2025,Damaged,Average,1316,-222
ASSET17110,Server,Model-545,SN-278809,Rakesh Urs,Admin,Mysuru,01-01-2023,01-01-2024,Damaged,Average,1071,-707
ASSET17111,Switch,Model-736,SN-477946,Unassigned,Marketing,Mangalore,06-08-2022,05-08-2025,Available,Good,1219,-125
ASSET17112,Projector,Model-901,SN-484411,Asha Urs,Operations,Hubli,06-06-2022,05-06-2025,Damaged,Excellent,1280,-186
ASSET17113,Printer,Model-186,SN-965246,Latha Murthy,IT,Udupi,02-06-2024,02-06-2027,Disposed,Good,553,541
ASSET17114,Server,Model-408,SN-814929,Meena Shetty,Finance,Belagavi,31-08-2024,31-08-2025,Under Repair,Good,463,-99
ASSET17115,Projector,Model-525,SN-137657,Divya Murthy,HR,Davangere,21-05-2023,20-05-2026,Damaged,Poor,931,163
ASSET17116,Projector,Model-132,SN-178100,Rohan Desai,Marketing,Mangalore,01-05-2022,01-05-2023,Damaged,Good,1316,-952
ASSET17117,Projector,Model-957,SN-589177,Rohan Pai,Sales,Belagavi,03-07-2022,02-07-2024,In Use,Average,1253,-524
ASSET17118,Router,Model-791,SN-905037,Unassigned,Marketing,Udupi,05-04-2022,04-04-2025,Available,Poor,1342,-248
ASSET17119,Monitor,Model-739,SN-978999,Vikram Desai,Sales,Bengaluru,12-06-2023,11-06-2024,Under Repair,Poor,909,-545
ASSET17120,Desktop,Model-702,SN-518928,Shruthi Rao,HR,Belagavi,25-11-2024,25-11-2025,Under Repair,Good,377,-13
ASSET17121,Tablet,Model-860,SN-345550,Unassigned,HR,Mysuru,03-03-2022,02-03-2024,Available,Poor,1375,-646
ASSET17122,Monitor,Model-361,SN-138682,Arjun Pai,Sales,Shivamogga,23-06-2024,23-06-2025,Damaged,Excellent,532,-168
ASSET17123,Printer,Model-840,SN-590251,Karthik Urs,IT,Ballari,23-10-2022,22-10-2024,Under Repair,Average,1141,-412
ASSET17124,Desktop,Model-622,SN-312577,Kavya Desai,IT,Mangalore,23-11-2022,22-11-2025,In Use,Excellent,1110,-16
ASSET17125,Desktop,Model-529,SN-546854,Unassigned,Marketing,Ballari,22-06-2023,21-06-2024,Available,Average,899,-535
ASSET17126,Router,Model-317,SN-769133,Karthik Naidu,Operations,Belagavi,02-04-2022,02-04-2023,Disposed,Good,1345,-981
ASSET17127,Projector,Model-472,SN-723218,Asha Pai,IT,Bengaluru,08-04-2023,07-04-2024,Disposed,Good,974,-610
ASSET17128,Mobile,Model-515,SN-830580,Asha Murthy,Operations,Ballari,05-05-2024,05-05-2026,Disposed,Average,581,148
ASSET17129,Router,Model-957,SN-996199,Rakesh Urs,Admin,Belagavi,01-06-2022,31-05-2024,Damaged,Excellent,1285,-556
ASSET17130,Router,Model-392,SN-129723,Unassigned,Finance,Belagavi,21-01-2023,21-01-2024,Available,Average,1051,-687
ASSET17131,Server,Model-841,SN-524966,Prakash Murthy,Operations,Hubli,31-05-2022,30-05-2025,Damaged,Poor,1286,-192
ASSET17132,Desktop,Model-412,SN-248481,Sahana Gowda,R&D,Hubli,14-02-2023,13-02-2026,In Use,Excellent,1027,67
ASSET17133,Laptop,Model-295,SN-126924,Nandini Rao,HR,Shivamogga,05-03-2022,04-03-2025,Damaged,Poor,1373,-279
ASSET17134,Router,Model-918,SN-738299,Unassigned,Admin,Mysuru,23-08-2024,23-08-2027,Available,Poor,471,623
ASSET17135,Server,Model-901,SN-278235,Rohan Hegde,Admin,Udupi,19-09-2023,18-09-2024,In Use,Poor,810,-446
ASSET17136,Printer,Model-389,SN-707183,Unassigned,R&D,Belagavi,15-08-2023,14-08-2026,Available,Excellent,845,249
ASSET17137,Projector,Model-589,SN-616817,Manoj Pai,Operations,Udupi,04-07-2023,03-07-2024,Disposed,Average,887,-523
ASSET17138,Printer,Model-357,SN-152919,Unassigned,Admin,Davangere,19-07-2023,18-07-2025,Available,Average,872,-143
ASSET17139,Monitor,Model-237,SN-414396,Rakesh Desai,Sales,Mysuru,02-03-2023,01-03-2024,In Use,Poor,1011,-647
ASSET17140,Printer,Model-595,SN-927935,Karthik Pai,Admin,Bengaluru,18-06-2023,17-06-2024,In Use,Poor,903,-539
ASSET17141,Router,Model-435,SN-256744,Unassigned,Finance,Mysuru,17-01-2022,17-01-2024,Available,Good,1420,-691
ASSET17142,Monitor,Model-748,SN-392751,Unassigned,Operations,Davangere,14-06-2022,13-06-2025,Available,Excellent,1272,-178
ASSET17143,Desktop,Model-260,SN-812399,Unassigned,Finance,Davangere,22-01-2024,21-01-2025,Available,Average,685,-321
ASSET17144,Desktop,Model-633,SN-928014,Unassigned,Operations,Shivamogga,20-04-2022,20-04-2023,Available,Poor,1327,-963
ASSET17145,Printer,Model-442,SN-885081,Vikram Urs,HR,Shivamogga,06-09-2023,05-09-2024,Under Repair,Poor,823,-459
ASSET17146,Monitor,Model-179,SN-305774,Sahana Gowda,R&D,Hubli,23-09-2024,23-09-2027,Damaged,Good,440,654
ASSET17147,Tablet,Model-458,SN-108663,Unassigned,Operations,Mangalore,17-12-2024,17-12-2027,Available,Good,355,739
ASSET17148,Laptop,Model-841,SN-432383,Nandini Hegde,HR,Mysuru,22-02-2022,21-02-2025,In Use,Average,1384,-290
ASSET17149,Router,Model-920,SN-353926,Deepak Gowda,R&D,Shivamogga,12-02-2022,11-02-2025,Disposed,Average,1394,-300
ASSET17150,Printer,Model-986,SN-693685,Arjun Gowda,Operations,Davangere,04-07-2022,03-07-2024,Under Repair,Good,1252,-523
ASSET17151,Laptop,Model-280,SN-112354,Unassigned,Admin,Belagavi,04-03-2023,03-03-2026,Available,Good,1009,85
ASSET17152,Switch,Model-709,SN-807690,Manoj Murthy,Operations,Mysuru,30-12-2023,29-12-2026,Disposed,Good,708,386
ASSET17153,Laptop,Model-874,SN-223399,Karthik Gowda,IT,Bengaluru,11-07-2023,10-07-2024,Damaged,Excellent,880,-516
ASSET17154,Desktop,Model-816,SN-495023,Rakesh Naidu,Admin,Udupi,22-01-2024,21-01-2025,Damaged,Average,685,-321
ASSET17155,Laptop,Model-513,SN-308999,Karthik Rao,R&D,Ballari,14-11-2023,13-11-2024,Damaged,Excellent,754,-390
ASSET17156,Server,Model-941,SN-885191,Unassigned,IT,Bengaluru,19-12-2024,19-12-2025,Available,Poor,353,11
ASSET17157,Projector,Model-134,SN-404218,Manoj Desai,Finance,Belagavi,23-02-2024,22-02-2026,Disposed,Average,653,76
ASSET17158,Router,Model-595,SN-514082,Latha Pai,Admin,Bengaluru,08-06-2023,07-06-2024,In Use,Good,913,-549
ASSET17159,Mobile,Model-448,SN-925869,Manoj Hegde,Finance,Bengaluru,16-04-2024,16-04-2026,In Use,Poor,600,129
ASSET17160,Switch,Model-299,SN-530340,Nandini Shetty,Admin,Udupi,25-11-2024,25-11-2026,Under Repair,Average,377,352
ASSET17161,Printer,Model-123,SN-185294,Sahana Pai,Marketing,Hubli,01-10-2022,30-09-2024,Damaged,Poor,1163,-434
ASSET17162,Printer,Model-666,SN-125661,Unassigned,HR,Davangere,23-11-2024,23-11-2025,Available,Excellent,379,-15
ASSET17163,Mobile,Model-905,SN-286208,Kavya Shetty,Sales,Davangere,22-04-2022,21-04-2024,In Use,Good,1325,-596
ASSET17164,Mobile,Model-670,SN-553632,Deepak Murthy,R&D,Hubli,01-02-2022,01-02-2023,Disposed,Average,1405,-1041
ASSET17165,Tablet,Model-935,SN-135024,Prakash Gowda,Operations,Ballari,13-03-2022,12-03-2024,Disposed,Poor,1365,-636
ASSET17166,Laptop,Model-212,SN-810064,Unassigned,Marketing,Udupi,22-05-2023,21-05-2024,Available,Good,930,-566
ASSET17167,Printer,Model-788,SN-482754,Sahana Gowda,Admin,Davangere,04-05-2022,03-05-2024,Under Repair,Average,1313,-584
ASSET17168,Mobile,Model-733,SN-359031,Arjun Pai,Admin,Bengaluru,27-11-2022,26-11-2025,Damaged,Average,1106,-12
ASSET17169,Tablet,Model-776,SN-163662,Rohan Hegde,Operations,Mangalore,02-01-2024,01-01-2026,In Use,Average,705,24
ASSET17170,Mobile,Model-901,SN-633498,Unassigned,Operations,Belagavi,10-07-2023,09-07-2026,Available,Good,881,213
ASSET17171,Monitor,Model-104,SN-516985,Meena Rao,IT,Mangalore,28-06-2022,28-06-2023,Under Repair,Poor,1258,-894
ASSET17172,Laptop,Model-417,SN-190126,Unassigned,Admin,Bengaluru,26-06-2023,25-06-2026,Available,Poor,895,199
ASSET17173,Router,Model-137,SN-608801,Karthik Shetty,HR,Hubli,18-09-2022,17-09-2025,Disposed,Average,1176,-82
ASSET17174,Laptop,Model-385,SN-759171,Nandini Hegde,Admin,Ballari,11-03-2023,10-03-2025,Under Repair,Average,1002,-273
ASSET17175,Server,Model-647,SN-971282,Pooja Murthy,IT,Shivamogga,14-07-2022,13-07-2024,Under Repair,Average,1242,-513
ASSET17176,Printer,Model-155,SN-181805,Asha Shetty,IT,Mysuru,30-01-2024,29-01-2026,Under Repair,Good,677,52
ASSET17177,Tablet,Model-921,SN-477221,Kavya Murthy,Operations,Hubli,17-11-2023,16-11-2025,Under Repair,Excellent,751,-22
ASSET17178,Server,Model-207,SN-246108,Vikram Shetty,Sales,Bengaluru,19-11-2024,19-11-2027,In Use,Average,383,711
ASSET17179,Monitor,Model-202,SN-254821,Shruthi Pai,Operations,Hubli,04-06-2023,03-06-2025,In Use,Poor,917,-188
ASSET17180,Printer,Model-719,SN-550963,Prakash Rao,HR,Belagavi,13-07-2024,13-07-2025,Under Repair,Good,512,-148
ASSET17181,Server,Model-782,SN-535116,Karthik Gowda,Admin,Davangere,23-04-2023,22-04-2025,Under Repair,Poor,959,-230
ASSET17182,Switch,Model-210,SN-721692,Arjun Hegde,Operations,Ballari,30-07-2023,29-07-2026,In Use,Average,861,233
ASSET17183,Printer,Model-210,SN-936496,Vikram Shetty,Operations,Mangalore,31-08-2024,31-08-2025,Damaged,Poor,463,-99
ASSET17184,Server,Model-464,SN-605218,Latha Pai,Admin,Udupi,14-12-2022,13-12-2025,Under Repair,Excellent,1089,5
ASSET17185,Switch,Model-554,SN-553278,Nandini Pai,R&D,Davangere,11-03-2023,10-03-2026,Damaged,Average,1002,92
ASSET17186,Laptop,Model-591,SN-911518,Manoj Shetty,HR,Hubli,05-11-2022,04-11-2025,Disposed,Good,1128,-34
ASSET17187,Projector,Model-154,SN-577257,Divya Hegde,Admin,Ballari,30-07-2023,29-07-2025,Disposed,Average,861,-132
ASSET17188,Router,Model-843,SN-522042,Sahana Urs,IT,Shivamogga,12-05-2022,12-05-2023,Disposed,Poor,1305,-941
ASSET17189,Router,Model-919,SN-840192,Unassigned,HR,Shivamogga,01-11-2024,01-11-2027,Available,Average,401,693
ASSET17190,Printer,Model-687,SN-555856,Deepak Desai,Admin,Udupi,23-11-2024,23-11-2026,Under Repair,Good,379,350
ASSET17191,Mobile,Model-870,SN-349055,Unassigned,Admin,Davangere,02-05-2023,01-05-2026,Available,Excellent,950,144
ASSET17192,Projector,Model-323,SN-475133,Karthik Naidu,Admin,Shivamogga,19-11-2022,18-11-2025,Disposed,Good,1114,-20
ASSET17193,Printer,Model-642,SN-360615,Unassigned,R&D,Shivamogga,16-01-2025,16-01-2026,Available,Average,325,39
ASSET17194,Mobile,Model-891,SN-665411,Kavya Shetty,Finance,Ballari,14-09-2022,14-09-2023,Under Repair,Good,1180,-816
ASSET17195,Projector,Model-363,SN-790918,Sanjay Desai,Marketing,Mysuru,22-07-2023,21-07-2026,Disposed,Good,869,225
ASSET17196,Desktop,Model-449,SN-475768,Latha Rao,IT,Ballari,02-12-2022,02-12-2023,Damaged,Average,1101,-737
ASSET17197,Desktop,Model-574,SN-547675,Pooja Desai,HR,Bengaluru,09-04-2022,09-04-2023,Under Repair,Poor,1338,-974
ASSET17198,Mobile,Model-250,SN-946546,Vikram Hegde,Marketing,Mangalore,12-06-2024,12-06-2026,Damaged,Excellent,543,186
ASSET17199,Switch,Model-894,SN-465779,Rakesh Pai,R&D,Hubli,26-02-2022,26-02-2023,Damaged,Poor,1380,-1016
ASSET17200,Tablet,Model-420,SN-483231,Asha Hegde,HR,Hubli,10-07-2024,10-07-2027,Disposed,Excellent,515,579
ASSET17201,Mobile,Model-687,SN-550643,Asha Gowda,HR,Mangalore,21-04-2024,21-04-2025,In Use,Excellent,595,-231
ASSET17202,Desktop,Model-776,SN-285407,Unassigned,Operations,Shivamogga,09-08-2022,08-08-2025,Available,Good,1216,-122
